2011,3,5,4,45,16.8,-98.61,4.2
2011,3,5,6,25,17.09,-94.17,4.1
2011,3,5,10,11,32.33,-115.24,4
2011,3,5,19,52,17.89,-103.13,4
2011,3,5,22,40,17.53,-95.36,4.4
2011,3,5,22,59,15.41,-96.36,4
2011,3,5,23,42,14.7,-93.26,4.2
2011,3,5,23,49,14.24,-91.97,4.3
2011,3,6,3,45,13.91,-91.8,4.4
2011,3,6,8,28,15.74,-90.7,4
2011,3,7,1,50,17.03,-95.07,4.1
2011,3,7,2,27,13.53,-92.31,4.1
2011,3,8,2,55,15.15,-92.92,4
2011,3,8,5,48,13.92,-92.43,4
2011,3,8,5,57,14.28,-92.62,4.1
2011,3,8,6,10,14.08,-92.43,4.2
2011,3,8,12,35,13.88,-91.85,4
2011,3,8,13,9,18.15,-94.59,4.1
2011,3,9,2,38,15.24,-93.64,4
2011,3,9,6,40,15.87,-95.47,4
2011,3,9,7,8,17.26,-91.18,4.3
2011,3,9,7,55,32.28,-115.15,4.2
2011,3,9,15,55,18.12,-101.68,4.1
2011,3,9,16,56,15.25,-93.07,4.9
2011,3,10,8,30,14.11,-90.41,4.6
2011,3,11,9,4,17.88,-98.29,4
2011,3,12,4,17,18.76,-106.79,4.4
2011,3,12,5,21,24.23,-108.09,4
2011,3,12,6,3,25.4,-109.97,4.4
2011,3,12,7,25,25.33,-109.91,5.2
2011,3,12,8,11,25.58,-109.82,5.2
2011,3,12,11,13,25.58,-109.85,4.6
2011,3,12,11,54,25.58,-109.85,4.1
2011,3,12,13,57,25.6,-109.83,4.4
2011,3,12,14,16,25.54,-109.75,4.3
2011,3,12,15,58,25.48,-110.4,4.4
2011,3,12,20,50,25.79,-109.91,4.3
2011,3,12,21,11,25.56,-109.96,4.1
2011,3,12,23,54,25.79,-110.62,4.2
2011,3,13,3,39,17.05,-95.18,4.1
2011,3,13,10,7,25.55,-109.75,4.5
2011,3,13,11,28,14.96,-94.42,4
2011,3,13,11,53,14.2,-92.76,4.1
2011,3,13,19,43,25.17,-110.65,4.1
2011,3,16,0,37,16.62,-94.46,4
2011,3,17,4,27,16.8,-99.95,4
2011,3,17,4,52,25.31,-109.56,4.2
2011,3,17,19,44,25.46,-109.75,4.4
2011,3,19,17,40,27.92,-111.97,4.1
2011,3,19,17,54,18.13,-100.69,4.2
2011,3,19,17,54,27.89,-111.95,4.3
2011,3,20,1,35,16.26,-98.23,4.2
2011,3,20,11,48,16.62,-95.06,4.1
2011,3,20,12,51,18.13,-103.67,4
2011,3,21,2,23,16.77,-91.49,4
2011,3,21,21,49,15.09,-93.62,4
2011,3,22,10,18,16.18,-97.88,4.1
2011,3,22,10,31,15.22,-89.84,4.3
2011,3,22,13,21,15.09,-93.68,4
2011,3,22,13,44,18.49,-102.72,4
2011,3,22,21,23,16.57,-94.39,4
2011,3,23,0,15,17.01,-100.19,4.1
2011,3,23,5,53,16.35,-98.01,4.2
2011,3,23,8,30,14.57,-93.07,4.8
2011,3,23,10,40,14.48,-93.11,4
2011,3,23,20,4,27.17,-112.05,4
2011,3,23,20,10,14.65,-93.07,4.4
2011,3,24,1,15,16.01,-97.65,4
2011,3,24,11,25,25.37,-109.89,4.4
2011,3,24,13,6,25.44,-110.07,4.2
2011,3,26,0,33,16.31,-96.37,4.1
2011,3,26,4,23,15.81,-96.1,4.2
2011,3,26,14,58,15.73,-94.12,4
2011,3,27,0,20,14.24,-92.76,5.5
2011,3,27,15,56,13.98,-92.79,4.1
2011,3,27,22,32,32.45,-115.11,4
2011,3,28,8,14,15.41,-96.77,4
2011,3,29,1,35,16.04,-94.36,4
2011,3,30,3,45,15.79,-93.86,4.4
2011,3,31,14,22,32.48,-115.12,4.2
2011,4,1,7,41,16.53,-99.81,4.3
2011,4,2,8,55,19.2,-102.27,4.1
2011,4,3,19,45,17.59,-93.62,4
2011,4,4,4,56,16.03,-93.79,4
2011,4,4,15,27,17.43,-94.78,4.1
2011,4,5,15,17,16.47,-95.7,4.2
2011,4,6,3,49,15.27,-97.77,4.1
2011,4,6,5,51,16.12,-95.77,4
2011,4,6,13,40,17.48,-94.5,4
2011,4,7,2,19,17.55,-94.52,4
2011,4,7,8,11,17.2,-94.34,6.7
2011,4,7,8,40,31.16,-115.63,4.1
2011,4,7,15,15,16.2,-99.31,4.1
2011,4,7,17,45,16.22,-99.42,4
2011,4,8,3,11,21.08,-105.88,4
2011,4,8,3,45,17.09,-94.2,4.1
2011,4,9,3,58,32.76,-115.67,4.1
2011,4,9,6,20,17.56,-95.03,4.1
2011,4,9,8,40,17.05,-94.15,4.6
2011,4,10,4,25,16.2,-99.43,4.2
2011,4,12,2,4,16.27,-94.92,4
2011,4,14,11,33,16.7,-95.09,4.7
2011,4,14,20,42,15.66,-93.85,4.7
2011,4,15,21,6,13.52,-91.73,4
2011,4,16,11,58,15.69,-93.65,4.4
2011,4,16,20,56,16.01,-90.7,4
2011,4,17,1,9,17.05,-94.19,4.9
2011,4,17,2,6,15.88,-98.87,4.2
2011,4,17,9,16,14.28,-93.93,4.2
2011,4,17,9,40,14.07,-91.91,4
2011,4,17,11,1,14.13,-91.97,4
2011,4,17,19,46,17.61,-94.97,4.4
2011,4,18,21,0,15.7,-99.26,4.1
2011,4,20,1,46,16.49,-94.68,4
2011,4,20,13,21,27.51,-111.41,4.5
2011,4,22,2,24,14.76,-93.65,4
2011,4,24,1,34,16.49,-98.3,4
2011,4,24,18,38,17.17,-99.78,4.2
2011,4,26,6,7,16.71,-99.69,5.5
2011,4,26,6,18,16.7,-99.69,4.7
2011,4,26,16,10,27.53,-111.45,5.4
2011,4,26,16,25,15.88,-92.74,5
2011,4,27,20,3,30.71,-105.56,4.3
2011,4,27,22,56,30.66,-105.52,4.1
2011,4,27,23,51,15.17,-94.58,4.1
2011,4,27,23,58,30.72,-105.55,4.1
2011,4,29,8,24,16.15,-94.36,4.2
2011,4,29,9,24,16.8,-94.24,4.2
2011,4,29,17,31,28.67,-113.25,5
2011,4,29,20,7,30.58,-105.45,4.4
2011,4,30,1,7,28.93,-113.2,4.2
2011,4,30,6,17,17.22,-94.7,4.1
2011,5,1,4,5,16.3,-97.53,4.3
2011,5,2,0,44,18.71,-105.98,4.2
2011,5,2,6,43,30.63,-105.49,4.5
2011,5,2,6,58,30.83,-105.73,4.1
2011,5,2,8,40,30.66,-105.58,4.2
2011,5,2,8,55,30.67,-105.56,4.4
2011,5,2,21,58,30.87,-105.49,4.5
2011,5,3,0,35,31.2,-105.81,4.1
2011,5,3,5,0,15.85,-93.6,4
2011,5,3,6,42,30.53,-105.42,4.1
2011,5,4,11,26,30.74,-105.65,4.3
2011,5,5,0,20,30.63,-105.54,4.4
2011,5,5,8,24,16.61,-98.91,5.5
2011,5,5,14,47,32.16,-115.12,4
2011,5,5,15,11,30.79,-105.56,4.2
2011,5,5,19,24,30.7,-105.62,4.1
2011,5,5,19,46,30.92,-105.7,4.1
2011,5,6,4,0,16.62,-98.89,4.1
2011,5,6,7,56,30.63,-105.33,4
2011,5,6,23,51,30.7,-105.59,4.1
2011,5,8,8,31,13.55,-91.59,4.2
2011,5,8,17,47,18.36,-106.01,4.4
2011,5,8,17,54,30.49,-104.99,4
2011,5,9,17,3,17.87,-102.41,4
2011,5,10,22,18,14.01,-91.99,4
2011,5,11,12,31,16.24,-96.16,4.5
2011,5,12,19,33,19.27,-96.76,4
2011,5,13,7,49,30.82,-105.28,4
2011,5,15,8,17,17.6,-101.06,4
2011,5,16,0,51,15.82,-93.04,4.3
2011,5,16,14,38,16.38,-98.43,4.3
2011,5,16,15,35,16.75,-94.89,4.4
2011,5,16,17,12,15.73,-90.55,4.2
2011,5,16,22,13,17.26,-101.25,4
2011,5,16,22,31,14.35,-93.23,4.1
2011,5,17,10,27,14.06,-91.38,4
2011,5,17,15,8,30.81,-105.63,4
2011,5,17,20,21,14.17,-92.59,4
2011,5,19,6,56,30.68,-105.51,4.2
2011,5,19,19,5,15.31,-93.35,4.8
2011,5,19,19,20,15.53,-95.99,4
2011,5,22,6,48,14.96,-94.55,4.2
2011,5,22,9,31,16.62,-94.74,4.1
2011,5,24,14,1,27.71,-111.7,5
2011,5,26,12,2,15.48,-94.75,4
2011,5,26,20,41,30.89,-105.64,4.1
2011,5,26,20,49,31.11,-105.66,4.1
2011,5,27,8,46,17.33,-94.45,4.1
2011,5,27,13,37,32.2,-115.12,4.3
2011,5,27,14,14,32.19,-115.12,4.3
2011,5,27,14,45,16.31,-99.37,4.1
2011,5,28,19,27,16.65,-98.91,4.2
2011,5,28,22,29,13.91,-92.06,4.2
2011,5,29,2,27,14.46,-92.52,4
2011,5,29,4,44,18.46,-101.48,4.2
2011,5,29,9,17,14.23,-92.19,4.1
2011,5,29,16,34,30.71,-105.57,4
2011,5,30,19,8,14.38,-92.74,4.1
2011,5,31,3,45,15.06,-97.41,4.2
2011,5,31,4,23,13.64,-91.95,4
2011,5,31,11,16,15.95,-93.05,4.2
2011,6,1,5,40,14.38,-92.34,4.1
2011,6,2,11,29,18.47,-101.51,5.1
2011,6,2,16,29,16.49,-93.79,4.1
2011,6,2,16,55,16.72,-93.72,4.2
2011,6,3,9,21,17.69,-95.31,4.9
2011,6,3,14,20,14.05,-91.94,4.6
2011,6,3,15,40,17.27,-101.62,4
2011,6,4,22,2,17.03,-94.22,4.7
2011,6,6,10,20,15.01,-97.14,4.6
2011,6,7,9,55,15.06,-93.5,5.2
2011,6,8,14,12,15.01,-92.53,4.2
2011,6,8,17,8,17.37,-101.33,4.2
2011,6,9,10,22,33,-115.71,4.3
2011,6,9,23,44,13.88,-91.77,4
2011,6,10,8,13,16,-98.54,4.9
2011,6,10,8,18,16.85,-98.28,4.1
2011,6,10,14,41,15.93,-98.62,4.6
2011,6,11,0,11,14.23,-93.81,4.2
2011,6,11,2,30,15.18,-93.02,4
2011,6,11,6,9,17.29,-94.67,4.2
2011,6,11,6,39,15.88,-95.07,4.3
2011,6,11,7,23,16.08,-98.59,4.1
2011,6,11,12,19,32.2,-115.11,4
2011,6,11,19,19,14.02,-92.44,4
2011,6,12,4,19,16.93,-94.21,4.3
2011,6,12,6,17,17.19,-95.15,4.8
2011,6,12,8,12,15.04,-93.52,4
2011,6,12,12,6,14.79,-93,4
2011,6,12,16,57,16.79,-94.84,4
2011,6,12,22,12,14.22,-92.27,4.1
2011,6,13,0,12,16.81,-95.3,4.1
2011,6,13,1,28,15.13,-94.96,4.2
2011,6,13,13,24,16.6,-98.44,4
2011,6,13,14,17,25.72,-110.02,4.1
2011,6,15,7,29,31.14,-115.67,4.1
2011,6,16,1,14,32.19,-115.03,4
2011,6,16,3,31,15.39,-95.73,4.1
2011,6,16,20,40,13.68,-91.61,4
2011,6,17,22,42,17.04,-95.28,4
2011,6,18,12,30,13.81,-92.08,4.9
2011,6,18,17,54,16.92,-99.6,5.2
2011,6,19,23,20,16.71,-94.35,4.2
2011,6,20,6,28,16.59,-93.5,4.1
2011,6,20,15,32,17.32,-95.9,4.4
2011,6,21,3,55,17.41,-101.46,4
2011,6,23,2,26,16.65,-94.5,4
2011,6,23,12,5,17.76,-102.14,4
2011,6,24,11,3,15.66,-94.93,4.2
2011,6,24,11,15,16.18,-93.09,4.1
2011,6,24,11,28,16.68,-100.05,4
2011,6,24,18,36,15.39,-98.75,4.1
2011,6,24,19,41,21.46,-99.4,4.2
2011,6,24,21,29,15.48,-94.14,4
2011,6,24,23,31,21.79,-99.44,4.2
2011,6,25,3,5,16.48,-95.37,4.2
2011,6,25,10,14,17.47,-94.9,4
2011,6,26,3,56,32.41,-115.65,4
2011,6,26,5,41,15.48,-92.4,4
2011,6,26,6,44,14.08,-92.96,4
2011,6,26,12,54,13.53,-90.8,4
2011,6,26,14,5,32.43,-115.09,4
2011,6,26,21,3,27.51,-111.5,4
2011,6,27,0,52,14.8,-93.83,4
2011,6,27,1,7,14.31,-92.42,4
2011,6,27,3,5,21.45,-99.16,4
2011,6,28,1,7,14.81,-93.08,4.1
2011,6,28,10,13,13.81,-91.42,4
2011,6,28,19,44,17.34,-101.21,4.1
2011,6,28,21,29,14.71,-92.07,4.2
2011,6,28,23,27,15.5,-93.85,4
2011,6,29,2,44,14.16,-92.28,4
2011,6,29,13,0,16.3,-98.5,4
2011,6,30,3,49,14.14,-92.11,4
2011,6,30,21,44,15.28,-91.99,4
2011,6,30,23,8,14.38,-91.05,4
2011,7,1,2,14,14,-92.3,4.1
2011,7,4,12,39,14.92,-93.96,4
2011,7,5,4,25,14.18,-92.17,4.1
2011,7,5,21,44,16.04,-95.77,4
2011,7,7,0,34,17.08,-94.56,4.2
2011,7,7,7,26,17.24,-101,4.1
2011,7,8,15,51,15.35,-93.11,4.1
2011,7,9,4,13,14.31,-92.92,4.3
2011,7,9,7,42,15.87,-96.42,5.3
2011,7,9,10,38,15.06,-91.08,4.2
2011,7,9,14,40,17.69,-101.06,4.1
2011,7,9,18,20,15.09,-90.89,4
2011,7,9,22,40,16.99,-95.35,4.2
2011,7,9,22,58,16.25,-98.26,4
2011,7,10,8,57,14.77,-93.58,4
2011,7,10,10,19,16.58,-95.21,4.8
2011,7,10,13,0,32.25,-115.14,4
2011,7,10,14,28,18.05,-101.7,4
2011,7,10,16,52,14.36,-92.82,4.1
2011,7,10,19,12,14.49,-92.29,4
2011,7,10,20,58,33.03,-116.19,4
2011,7,10,22,14,16.74,-95.14,4.3
2011,7,11,0,16,14.72,-93.47,4.1
2011,7,11,2,25,15.25,-93.59,4
2011,7,11,5,43,31.99,-115.04,4.2
2011,7,11,7,52,14.08,-92.51,4
2011,7,11,11,2,15.53,-93.05,4.4
2011,7,11,14,39,15.69,-91.59,4.1
2011,7,11,23,47,16.23,-98.19,4
2011,7,12,0,0,16.23,-98.2,4
2011,7,12,1,38,17.29,-101.2,4.1
2011,7,12,4,48,15.58,-93.91,4.2
2011,7,12,5,6,14.77,-92.76,4
2011,7,12,15,38,15.87,-95.67,4.3
2011,7,12,20,14,14.73,-93.89,4.2
2011,7,13,2,48,15.98,-97.04,4.1
2011,7,13,4,56,15.31,-94.77,4.2
2011,7,13,5,16,32.05,-114.9,4
2011,7,13,10,33,14.18,-93.63,4.1
2011,7,13,19,46,17.16,-97.89,4
2011,7,14,3,55,31.87,-115.02,4
2011,7,14,4,37,14.64,-92.62,4.1
2011,7,14,14,21,15.47,-93.53,4
2011,7,14,23,16,15.62,-93.74,4.1
2011,7,14,23,53,32.82,-115.35,4
2011,7,15,3,4,14.33,-92.37,4
2011,7,15,4,25,17.25,-94.98,4
2011,7,16,9,39,17.03,-95.27,4
2011,7,17,20,6,13.7,-93.03,4
2011,7,18,15,16,14.55,-93.41,4
2011,7,18,15,40,31.88,-114.8,4.2
2011,7,18,21,7,18.33,-102.96,4.1
2011,7,20,4,30,14.48,-93.57,4
2011,7,21,10,56,15.41,-95.11,4.3
2011,7,21,11,56,15.45,-95.06,4
2011,7,21,16,36,21.63,-98.88,4
2011,7,22,1,38,14.56,-93.62,4.6
2011,7,22,5,7,14.14,-93.26,4.7
2011,7,22,6,58,15.18,-95.2,4.6
2011,7,22,9,18,16.4,-95.48,4.3
2011,7,22,12,34,15.52,-93.36,4
2011,7,23,1,27,14.57,-93.65,4
2011,7,23,5,55,15.6,-94.62,4.3
2011,7,23,6,48,15.17,-90.56,4
2011,7,23,9,47,15.3,-93.38,4
2011,7,23,9,53,16.47,-95.65,4
2011,7,23,15,32,15.49,-95.83,4
2011,7,23,16,34,16.82,-95.19,4
2011,7,23,17,9,14.6,-90.78,4.1
2011,7,23,17,20,14.48,-93.51,4.1
2011,7,23,18,20,14.4,-93.44,4
2011,7,23,19,38,13.77,-92.92,4
2011,7,23,23,19,16.17,-97.35,4
2011,7,24,8,56,14.06,-93.23,4
2011,7,24,9,3,14.62,-93.55,4.3
2011,7,24,14,41,14.28,-92.83,4.2
2011,7,24,15,15,13.96,-93.09,4
2011,7,24,20,37,14.2,-92.48,4.1
2011,7,25,2,39,13.81,-92.75,4
2011,7,25,5,21,14.1,-92.45,4
2011,7,25,5,23,32.35,-115.22,4.1
2011,7,25,5,34,16.81,-96.43,4
2011,7,25,5,47,16,-96.96,4
2011,7,25,6,1,16.06,-97.16,4
2011,7,25,6,5,14.28,-92.43,4
2011,7,25,19,54,14.52,-93.52,4
2011,7,26,12,44,25.08,-109.6,5.9
2011,7,26,13,57,25,-109.54,4.2
2011,7,26,14,40,25.1,-109.55,5
2011,7,26,15,17,16.98,-100.02,4.1
2011,7,26,21,28,26.31,-101.78,4.3
2011,7,26,22,13,25.16,-109.64,4.3
2011,7,26,23,27,13.79,-92.32,4
2011,7,27,0,59,14.39,-91.98,4.5
2011,7,27,11,14,13.15,-91.31,4
2011,7,27,19,10,13.18,-92.16,4.3
2011,7,27,20,19,13.02,-91.11,4.6
2011,7,28,5,28,32.3,-115.13,4
2011,7,28,8,6,15.98,-98.08,4.3
2011,7,28,10,15,16.79,-94.45,4.2
2011,7,28,13,14,14.65,-93.72,4.1
2011,7,28,17,53,16.34,-97.88,4
2011,7,29,4,6,27.74,-105.74,4.2
2011,7,29,7,17,16.01,-98.51,4.1
2011,7,29,13,49,16.52,-95.84,4.1
2011,7,30,4,7,16.29,-96.06,4
2011,7,30,9,40,14.13,-92.3,4
2011,7,30,19,37,16.57,-98.94,4.2
2011,7,31,1,15,17.13,-101.35,4
2011,7,31,7,15,16.49,-93.58,4
2011,8,2,10,42,17.3,-94.99,4.3
2011,8,5,0,53,25.11,-109.63,4.1
2011,8,5,15,39,16.19,-98.86,4.1
2011,8,6,1,2,16.45,-98.33,4.1
2011,8,6,1,10,18.4,-101.43,4.1
2011,8,6,16,26,17.1,-101.23,4
2011,8,6,16,41,16.29,-98.47,4
2011,8,6,16,47,17.23,-101.19,4.2
2011,8,7,20,32,15.71,-93.71,4
2011,8,7,21,0,19.47,-104.21,4
2011,8,8,13,44,17.3,-94.8,4
2011,8,8,16,14,17.98,-102.49,4
2011,8,8,18,8,16.88,-94.76,4
2011,8,9,10,8,14.54,-93.38,4
2011,8,9,17,49,16.07,-97.63,4
2011,8,9,18,30,32.09,-116.43,4.2
2011,8,9,22,44,14.5,-92.44,4
2011,8,10,5,38,32.81,-115.37,4
2011,8,10,12,26,13.49,-92.31,4
2011,8,11,6,58,17.43,-101.39,4.1
2011,8,11,13,25,18,-100.6,4
2011,8,11,19,2,16.65,-94.62,4.1
2011,8,12,0,16,16.93,-100.46,4
2011,8,12,7,2,15.92,-95.39,4
2011,8,13,2,33,14.58,-94.88,5.7
2011,8,13,4,41,14.55,-94.88,4
2011,8,13,7,27,14.53,-92.86,4.3
2011,8,13,14,56,16.91,-99.58,4
2011,8,13,19,55,16.63,-94.94,4.2
2011,8,14,10,21,14.13,-92.12,4.8
2011,8,15,19,26,15.8,-94.14,4.4
2011,8,18,1,32,16.6,-99.33,4
2011,8,18,9,3,15.04,-93.2,4.2
2011,8,20,1,51,14.03,-93.25,4
2011,8,20,5,33,14.15,-92.46,4
2011,8,21,8,56,16.89,-94.64,4.5
2011,8,21,15,47,15.56,-95.71,4
2011,8,21,19,51,15.33,-95.02,4
2011,8,22,8,10,30.71,-114.06,4
2011,8,22,23,27,15.59,-96.18,4.1
2011,8,23,19,30,14.03,-91.94,4.1
2011,8,23,22,47,14.96,-97.39,4
2011,8,24,2,13,13.91,-92.77,4
2011,8,24,10,39,18.68,-105.45,4.2
2011,8,24,15,44,27.77,-111.89,4
2011,8,24,17,55,16.12,-98.81,4.1
2011,8,25,5,24,15.38,-93.63,4
2011,8,25,7,43,13.33,-94.27,4.1
2011,8,25,8,14,17.98,-100.25,4
2011,8,26,21,26,17.28,-101.2,4
2011,8,27,9,48,16.3,-93.7,4.3
2011,8,27,19,44,19.55,-105.07,4.1
2011,8,28,9,28,14.13,-92.3,4
2011,8,29,23,38,16.43,-95.47,4.2
2011,8,30,14,21,17.49,-95.13,4
2011,8,31,13,17,14.45,-92.52,4
2011,8,31,20,38,15.31,-94.59,4
2011,9,2,11,53,13.5,-91.43,4.1
2011,9,2,19,32,32.12,-115.16,4
2011,9,3,21,33,16.76,-94.5,4.1
2011,9,3,23,13,14.74,-92.58,4.1
2011,9,4,2,22,13.74,-92.95,4
2011,9,4,2,52,14.04,-92.93,4
2011,9,4,5,50,15.75,-94.03,4.2
2011,9,4,22,41,13.96,-92.5,4.1
2011,9,5,11,58,25.02,-106.93,4.8
2011,9,5,18,32,24.98,-106.72,4.1
2011,9,6,12,25,16.25,-93.82,5.1
2011,9,7,17,40,16.36,-98.87,4.3
2011,9,8,12,49,16.67,-93.89,4
2011,9,8,15,15,18.65,-102.25,4
2011,9,10,3,42,28.13,-112.34,4
2011,9,10,4,18,28.16,-112.34,4
2011,9,10,17,7,28.14,-112.31,4.8
2011,9,12,5,25,14.41,-92.31,4.6
2011,9,12,16,3,14.25,-93.13,4.1
2011,9,16,0,11,15.03,-95.2,4.2
2011,9,16,19,28,28.79,-113.2,4.1
2011,9,16,21,11,13.92,-93.13,4
2011,9,17,1,22,13.53,-92.45,4.1
2011,9,17,4,4,17,-94.27,4.2
2011,9,17,11,45,15.1,-95.13,4.6
2011,9,17,11,48,17.36,-94.56,4.1
2011,9,18,3,54,16.45,-98.54,4.1
2011,9,18,18,10,13.9,-92.18,4
2011,9,18,18,50,17.55,-101.21,4.1
2011,9,18,20,6,18.66,-102.8,4
2011,9,18,21,58,17.39,-99.28,4
2011,9,19,1,20,13.89,-92.56,4
2011,9,19,7,57,16.14,-94.64,4.1
2011,9,20,0,53,16.01,-97.33,4
2011,9,21,5,27,16.18,-94.75,4
2011,9,21,21,19,15.87,-95.4,4.1
2011,9,21,23,53,19.51,-105.12,4.1
2011,9,22,7,7,17.69,-101.2,4.1
2011,9,22,17,49,14.64,-94.51,4.4
2011,9,22,21,59,17,-100.1,4.8
2011,9,23,4,39,15.65,-96.01,4.5
2011,9,23,12,14,17.3,-95.67,4.9
2011,9,24,23,46,18.19,-104.11,4.1
2011,9,25,19,30,15.87,-98.58,4
2011,9,26,5,28,17.65,-97.62,4
2011,9,26,13,10,17.29,-94.95,4
2011,9,28,3,6,18.45,-101.66,4.1
2011,9,28,5,42,16.56,-98.39,4
2011,9,28,5,51,19.71,-96.65,4.1
2011,9,28,18,17,18.13,-101.69,4.9
2011,9,29,15,5,16.56,-98.42,4
2011,9,30,2,23,18.29,-105.8,4.3
2011,9,30,15,19,17.09,-94.12,4.3
2011,10,1,16,1,17.02,-100.1,4
2011,10,1,23,48,16.62,-94.67,4
2011,10,2,13,26,13.87,-91.76,4
2011,10,3,3,20,15.79,-94.15,4
2011,10,3,16,14,15.65,-95.82,4
2011,10,3,23,12,15.35,-94.69,4.1
2011,10,4,5,58,18.57,-101.49,4
2011,10,4,21,40,17.33,-93.95,4.2
2011,10,5,11,36,13.45,-91.98,4.1
2011,10,5,17,6,15.75,-91.15,4
2011,10,6,0,11,17.07,-94.11,4.4
2011,10,6,1,46,15.39,-94.61,4.2
2011,10,6,6,12,17.08,-99.97,4.1
2011,10,7,7,20,15.79,-93.87,4.1
2011,10,8,20,36,18.8,-102.12,4
2011,10,8,23,31,13.85,-92.52,4.1
2011,10,9,0,15,13.6,-92.4,4.1
2011,10,9,1,48,13.62,-92.37,4.1
2011,10,10,11,6,18.17,-101.13,4
2011,10,11,21,10,16.8,-95.69,4.2
2011,10,12,5,54,18.6,-106.32,4.7
2011,10,12,23,50,16.24,-97.92,4
2011,10,13,10,57,31.79,-116.07,4.3
2011,10,14,11,15,31.34,-114.22,4.1
2011,10,14,11,25,31.05,-114.3,4.2
2011,10,14,15,50,17.73,-101.35,4
2011,10,14,19,7,27.67,-111.69,4.2
2011,10,14,21,47,15.08,-95.12,4.2
2011,10,17,0,4,18.64,-104.19,4.1
2011,10,17,2,50,16.8,-92,4
2011,10,18,0,7,13.8,-93.2,4.2
2011,10,18,22,20,17.61,-99.43,4
2011,10,18,22,56,17.09,-95.45,4
2011,10,19,8,25,17.64,-95.69,4
2011,10,19,14,3,15.12,-93.05,5
2011,10,19,22,45,30.24,-114.17,4
2011,10,20,16,23,16.06,-92.69,4.2
2011,10,21,5,28,15.64,-96.14,4
2011,10,21,8,17,24.64,-112.35,4.5
2011,10,22,12,39,16.84,-93.92,4
2011,10,23,2,50,16.73,-94.55,4.2
2011,10,23,5,31,16.77,-94.85,4
2011,10,23,17,41,16.38,-99.53,4
2011,10,23,17,42,16.62,-99.44,4.2
2011,10,23,21,12,16.38,-99.49,4
2011,10,24,2,15,21.31,-106.72,4.1
2011,10,24,3,43,17.45,-94.86,4
2011,10,24,5,17,16.39,-99.52,4.1
2011,10,24,19,14,14.97,-93.69,4.2
2011,10,28,9,59,16.42,-90.41,4
2011,10,28,20,50,21.39,-106.36,4.3
2011,10,28,21,7,21.36,-106.39,4.1
2011,10,29,22,25,14.65,-92.39,4.2
2011,10,30,3,36,15.32,-92.95,4
2011,10,31,0,24,15.76,-96.53,4
2011,10,31,0,28,14.17,-92.73,4.4
2011,10,31,8,50,16.03,-99.17,4
2011,11,1,6,31,19.79,-109.35,6
2011,11,1,16,29,19.71,-109.21,4.7
2011,11,3,8,1,16.61,-96.06,4
2011,11,4,8,7,16.9,-95.45,4
2011,11,5,1,47,16.22,-98.01,4.1
2011,11,5,15,29,17.16,-99.85,4
2011,11,6,23,17,15.89,-94.2,4
2011,11,8,2,36,18.9,-104.27,4.3
2011,11,8,7,5,15.42,-92.12,4.2
2011,11,9,18,51,13.64,-92.78,4.4
2011,11,9,20,26,16.48,-94.69,4.4
2011,11,10,6,49,13.43,-91.23,4.5
2011,11,14,1,18,16.52,-94.66,4.5
2011,11,14,4,30,16.2,-98.69,4.1
2011,11,14,17,5,14.86,-93.72,4.1
2011,11,14,20,40,14.82,-93.64,4
2011,11,16,10,24,14.15,-92.83,4
2011,11,17,6,44,13.52,-92.36,4.8
2011,11,17,7,6,13.59,-92.15,5
2011,11,17,7,31,14.52,-92.42,5.5
2011,11,17,8,11,14.86,-93.28,4
2011,11,17,23,3,16.43,-93.71,4.6
2011,11,18,2,28,17.99,-99.98,4.2
2011,11,18,5,56,17.1,-94.38,4.2
2011,11,18,21,46,19.01,-102.89,4.3
2011,11,19,9,26,16.04,-98.62,4.4
2011,11,20,23,32,14.69,-93.65,4.7
2011,11,21,3,25,14.59,-92.71,4.2
2011,11,21,17,35,17,-94.97,4.1
2011,11,21,21,26,17.4,-94.88,4.1
2011,11,21,22,27,19.28,-97.75,4.2
2011,11,22,16,56,16.82,-100.25,4.1
2011,11,23,6,31,13.94,-93.23,4
2011,11,23,6,46,14.34,-93.23,4.1
2011,11,23,7,23,14,-93.21,4.1
2011,11,23,8,19,15.61,-96.79,4.1
2011,11,23,18,22,15.8,-95.74,4
2011,11,25,0,29,16.08,-96.49,4.2
2011,11,26,5,6,16.01,-93.99,4
2011,11,26,11,13,27.55,-111.55,4
2011,11,27,8,41,18.4,-101.57,4
2011,11,27,14,46,17.94,-101.47,4
2011,11,27,21,45,17.51,-95.1,4.1
2011,11,27,22,57,16.78,-94.44,4
2011,11,28,1,44,15.98,-97.91,4.1
2011,11,28,5,45,15.16,-94.28,4.1
2011,11,29,5,25,16.57,-95.31,4.1
2011,11,29,8,2,13.98,-93.15,4
2011,11,29,16,5,14.6,-92.84,4.7
2011,11,30,5,6,16.23,-94.81,4
2011,11,30,10,10,17.19,-94.73,4
2011,11,30,12,6,19.09,-104.15,4
2011,11,30,18,57,17.23,-93.8,4.2
2011,12,1,23,0,13.93,-93.22,4.5
2011,12,1,23,4,15.82,-95.58,4.3
2011,12,1,23,55,14.09,-93.24,4.2
2011,12,2,13,36,16.01,-91.08,4.7
2011,12,4,9,35,26.3,-111.79,5
2011,12,5,9,57,19.49,-107.94,4
2011,12,6,23,13,17.49,-94.25,5.1
